file,mean,std,min,max,brightness,contrast,height,width,frames
data/processed/clips/50a7384f6202135d.npz,110.51384028220663,47.73439978296766,0.0,255.0,110.51384028220663,47.73439978296766,224,224,60
data/processed/clips/20d2843fc06feba7.npz,83.63901356115363,84.34191000280852,0.0,255.0,83.63901356115363,84.34191000280852,224,224,60
data/processed/clips/abde5850c2534bd2.npz,105.53688317123725,19.13765960123027,2.0,255.0,105.53688317123725,19.13765960123027,224,224,60
data/processed/clips/9cdf1f50b5a98466.npz,102.6731248228458,31.134788849296413,2.0,255.0,102.6731248228458,31.134788849296413,224,224,60
data/processed/clips/416e313335c43aed.npz,87.87768687553147,56.15054956549959,0.0,255.0,87.87768687553147,56.15054956549959,224,224,60
data/processed/clips/a0580ef9ab420073.npz,116.89040754322562,57.72158214455332,0.0,255.0,116.89040754322562,57.72158214455332,224,224,60
data/processed/clips/ff2c2a223695ce49.npz,76.62997360402494,83.11964141010321,0.0,255.0,76.62997360402494,83.11964141010321,224,224,60
data/processed/clips/e67b478ec2d5e6e2.npz,81.1877264252055,84.66605319241027,0.0,255.0,81.1877264252055,84.66605319241027,224,224,60
data/processed/clips/dff473cda105fdda.npz,82.94519502462444,81.86201663080806,0.0,255.0,82.94519502462444,81.86201663080806,224,224,60
data/processed/clips/90c978f5476c1e12.npz,120.65587255084326,35.74821877863351,0.0,255.0,120.65587255084326,35.74821877863351,224,224,60
data/processed/clips/573c3752cd8cd784.npz,99.2943111359127,35.823055545971975,2.0,255.0,99.2943111359127,35.823055545971975,224,224,60
data/processed/clips/390145f90b7db6d0.npz,125.21804924443735,60.76263390807211,0.0,255.0,125.21804924443735,60.76263390807211,224,224,60
data/processed/clips/d25466da02651356.npz,82.09900682929421,84.27341907283561,0.0,255.0,82.09900682929421,84.27341907283561,224,224,60
data/processed/clips/6d64f1715f1ef467.npz,79.41194971478174,84.95996811679176,0.0,255.0,79.41194971478174,84.95996811679176,224,224,60
data/processed/clips/dc3c1ecacca6722d.npz,113.39910503915108,61.29390845964881,0.0,255.0,113.39910503915108,61.29390845964881,224,224,60
data/processed/clips/22ddf5ace8dc0ade.npz,123.02968927154195,57.72975691221027,0.0,252.0,123.02968927154195,57.72975691221027,224,224,60
data/processed/clips/a17069dae720e4af.npz,104.38451506253543,39.740655397394384,0.0,250.0,104.38451506253543,39.740655397394384,224,224,60
data/processed/clips/513caf19716d8ca6.npz,111.83710649624433,29.832500177554078,0.0,255.0,111.83710649624433,29.832500177554078,224,224,60
data/processed/clips/e5b314f96465ab40.npz,75.26764566503685,83.0151077320199,0.0,255.0,75.26764566503685,83.0151077320199,224,224,60
data/processed/clips/d763bf67750e0aa3.npz,48.15632108312075,33.15701986767821,0.0,255.0,48.15632108312075,33.15701986767821,224,224,60
data/processed/clips/fb87d710c73246cd.npz,122.22657268636621,53.42836379057797,0.0,255.0,122.22657268636621,53.42836379057797,224,224,60
data/processed/clips/0451c287217f9803.npz,90.69189353475765,44.28173975461008,0.0,255.0,90.69189353475765,44.28173975461008,224,224,60
data/processed/clips/402c5e420c02b0d9.npz,111.72385514101474,67.68464274707864,0.0,255.0,111.72385514101474,67.68464274707864,224,224,60
data/processed/clips/bd7ae75c3b60cff3.npz,106.55010773189484,28.259788760830425,33.0,250.0,106.55010773189484,28.259788760830425,224,224,60
data/processed/clips/370511a8cbe97520.npz,80.17566621049461,85.66140640065724,0.0,255.0,80.17566621049461,85.66140640065724,224,224,60
data/processed/clips/fca216964be8b139.npz,97.4689898224915,36.66477815761906,0.0,255.0,97.4689898224915,36.66477815761906,224,224,60
data/processed/clips/f9d4e3d2e7d05ed5.npz,112.2105937101403,25.467794650598155,21.0,255.0,112.2105937101403,25.467794650598155,224,224,60
data/processed/clips/e2bc112db1d3c8e8.npz,123.40802641369048,57.15363011877581,0.0,245.0,123.40802641369048,57.15363011877581,224,224,60
data/processed/clips/bae0cb1691593ef9.npz,109.33050661670919,49.98573614462675,0.0,255.0,109.33050661670919,49.98573614462675,224,224,60
data/processed/clips/f5634baa6b43903a.npz,77.879136993339,41.33227420969338,0.0,255.0,77.879136993339,41.33227420969338,224,224,60
data/processed/clips/17f4e73471bea689.npz,104.19871995021967,69.13653030555514,0.0,255.0,104.19871995021967,69.13653030555514,224,224,60
data/processed/clips/bc74658a7a274c55.npz,117.59852818080357,57.98023750159514,0.0,255.0,117.59852818080357,57.98023750159514,224,224,60
data/processed/clips/f0ccb86171467855.npz,123.25544084821429,45.84759335147746,0.0,255.0,123.25544084821429,45.84759335147746,224,224,60
data/processed/clips/1ea7e5c06a4051c7.npz,153.6049541170635,53.26785326291451,8.0,254.0,153.6049541170635,53.26785326291451,224,224,60
data/processed/clips/397d63bda9c7d654.npz,73.98935801534155,33.663445872600036,0.0,255.0,73.98935801534155,33.663445872600036,224,224,60
data/processed/clips/056ef91f48fcbe1f.npz,105.25510580534296,42.18362951185515,1.0,255.0,105.25510580534296,42.18362951185515,224,224,60
data/processed/clips/748bc276c9fd1380.npz,121.53217009460035,72.38847627774915,0.0,255.0,121.53217009460035,72.38847627774915,224,224,60
data/processed/clips/78bc67ccc8553ed8.npz,101.37349917180414,35.60191623696553,16.0,255.0,101.37349917180414,35.60191623696553,224,224,60
data/processed/clips/ea22acbc3168fc79.npz,105.77829307504251,40.12907021356516,0.0,250.0,105.77829307504251,40.12907021356516,224,224,60
data/processed/clips/cd7098c071c88494.npz,104.92685159350198,56.808745395126834,0.0,255.0,104.92685159350198,56.808745395126834,224,224,60
data/processed/clips/f43b8e0db33878fc.npz,139.83988892431972,64.02035494418762,0.0,255.0,139.83988892431972,64.02035494418762,224,224,60
data/processed/clips/f4b27e7373f8d3da.npz,107.87024662078373,67.05614099566107,0.0,255.0,107.87024662078373,67.05614099566107,224,224,60
data/processed/clips/0733f4a298fc75a9.npz,98.55070175205499,34.575036339251206,1.0,255.0,98.55070175205499,34.575036339251206,224,224,60
data/processed/clips/b3ae7d164aaed675.npz,77.67814371191184,83.53557150680304,0.0,255.0,77.67814371191184,83.53557150680304,224,224,60
data/processed/clips/64223da22762f043.npz,64.51846677473073,65.6530168774166,0.0,255.0,64.51846677473073,65.6530168774166,224,224,60
data/processed/clips/dc795bc98490e3b1.npz,69.4468919403699,41.719141171154675,0.0,255.0,69.4468919403699,41.719141171154675,224,224,60
data/processed/clips/c1321972412def38.npz,105.01337414523101,65.86054606205575,0.0,255.0,105.01337414523101,65.86054606205575,224,224,60
data/processed/clips/d492a84c79e7d1a8.npz,121.23635979131235,59.610645308449705,0.0,255.0,121.23635979131235,59.610645308449705,224,224,60
data/processed/clips/477b6dbeb20e829a.npz,86.33059652246315,84.28351678324204,0.0,255.0,86.33059652246315,84.28351678324204,224,224,60
data/processed/clips/d439d792d62b08d9.npz,113.57406429368622,55.800247953157765,0.0,255.0,113.57406429368622,55.800247953157765,224,224,60
data/processed/clips/8e399b8984c1f4f3.npz,103.52224015908446,51.600253143527205,1.0,255.0,103.52224015908446,51.600253143527205,224,224,60
data/processed/clips/e76792420e8d8311.npz,71.44356199511054,83.73995104054451,0.0,255.0,71.44356199511054,83.73995104054451,224,224,60
data/processed/clips/1899c4c21e7ddaab.npz,73.79788832199546,84.21511868386476,0.0,255.0,73.79788832199546,84.21511868386476,224,224,60
data/processed/clips/0a3a521913031eae.npz,97.44509493250425,46.36257846338529,0.0,255.0,97.44509493250425,46.36257846338529,224,224,60
data/processed/clips/4a12074da15fafdf.npz,125.6134454497945,46.11859240554334,0.0,255.0,125.6134454497945,46.11859240554334,224,224,60
data/processed/clips/fd34c014e48620af.npz,57.557917020975054,64.10790151032609,0.0,255.0,57.557917020975054,64.10790151032609,224,224,60
data/processed/clips/d86119239f41b5ba.npz,84.5199431335034,54.71852442775577,0.0,255.0,84.5199431335034,54.71852442775577,224,224,60
data/processed/clips/1b29d142e3a0507b.npz,112.41821610154479,67.3413395850889,0.0,255.0,112.41821610154479,67.3413395850889,224,224,60
data/processed/clips/08d3eebb32698b97.npz,127.10906586592971,38.25655343879201,24.0,254.0,127.10906586592971,38.25655343879201,224,224,60
data/processed/clips/5c136658eb1a7687.npz,166.41311151413692,52.951365103885834,5.0,255.0,166.41311151413692,52.951365103885834,224,224,60
data/processed/clips/c9ee9d0e4212bff1.npz,128.16237698855585,45.74104123038784,0.0,255.0,128.16237698855585,45.74104123038784,224,224,60
data/processed/clips/9051683850583005.npz,104.87817327451815,40.997162113096856,0.0,255.0,104.87817327451815,40.997162113096856,224,224,60
data/processed/clips/31f45fa45177f923.npz,111.60376319798753,47.94879763452723,0.0,255.0,111.60376319798753,47.94879763452723,224,224,60
data/processed/clips/95ebd62246528c40.npz,109.24325983648667,51.35172511499548,0.0,255.0,109.24325983648667,51.35172511499548,224,224,60
data/processed/clips/bb651e5abecf6c24.npz,122.60693270797903,73.10571788659112,0.0,255.0,122.60693270797903,73.10571788659112,224,224,60
data/processed/clips/0f0048088c78abbc.npz,116.04941528043508,58.49227211709426,0.0,255.0,116.04941528043508,58.49227211709426,224,224,60
data/processed/clips/197f40b131dd945c.npz,124.95241439023526,72.45672748311705,0.0,255.0,124.95241439023526,72.45672748311705,224,224,60
data/processed/clips/7f42855ec405b03e.npz,81.51688511993339,84.85666409630218,0.0,255.0,81.51688511993339,84.85666409630218,224,224,60
data/processed/clips/ee891bca376f1e9f.npz,121.67037417180414,45.77334418229237,0.0,255.0,121.67037417180414,45.77334418229237,224,224,60
data/processed/clips/aa500492921321f3.npz,59.98465058549461,66.68720252232382,0.0,255.0,59.98465058549461,66.68720252232382,224,224,60
data/processed/clips/27a5d3a88f8ad278.npz,114.60807878489938,58.39898184168819,0.0,255.0,114.60807878489938,58.39898184168819,224,224,60
data/processed/clips/4a3a4711c881119f.npz,120.26592793367347,54.35648808871902,0.0,255.0,120.26592793367347,54.35648808871902,224,224,60
data/processed/clips/827cac67685ee82a.npz,62.52080033836451,38.07038149323579,0.0,255.0,62.52080033836451,38.07038149323579,224,224,60
data/processed/clips/f24fba052ae5c2c7.npz,141.7354133450255,51.7777677769668,1.0,255.0,141.7354133450255,51.7777677769668,224,224,60
data/processed/clips/1603bcfd9f6ad75c.npz,78.99173376381803,83.80048530414798,0.0,255.0,78.99173376381803,83.80048530414798,224,224,60
data/processed/clips/3ce701d90e3ec74e.npz,123.77465842456775,58.113503634910266,0.0,252.0,123.77465842456775,58.113503634910266,224,224,60
data/processed/clips/0901b86d1a617931.npz,49.86795059169501,21.434350158567078,0.0,252.0,49.86795059169501,21.434350158567078,224,224,60
data/processed/clips/0d3f8d39d3121b89.npz,130.44934774039825,61.824910703491625,0.0,255.0,130.44934774039825,61.824910703491625,224,224,60
data/processed/clips/a704805ab6468c2a.npz,79.58887792747308,25.32110003173184,23.0,255.0,79.58887792747308,25.32110003173184,224,224,60
data/processed/clips/80dd832e58795687.npz,125.09292590082909,54.00779174805031,0.0,255.0,125.09292590082909,54.00779174805031,224,224,60
data/processed/clips/a6bedefaccfa01a9.npz,105.69758129163124,38.238423916538025,0.0,255.0,105.69758129163124,38.238423916538025,224,224,60
data/processed/clips/678cec8d16582493.npz,111.73834602200255,47.97685254344931,0.0,255.0,111.73834602200255,47.97685254344931,224,224,60
data/processed/clips/6a83e98721c457df.npz,138.81933815192744,54.39785581687956,0.0,255.0,138.81933815192744,54.39785581687956,224,224,60
data/processed/clips/e1d2933bec5e0018.npz,78.20026927437642,81.63667647170776,0.0,255.0,78.20026927437642,81.63667647170776,224,224,60
data/processed/clips/53588a3af22111d9.npz,79.0149224728954,82.40523613286393,0.0,255.0,79.0149224728954,82.40523613286393,224,224,60
data/processed/clips/20ec2bd9540524e7.npz,90.1767692168013,43.608720670746024,0.0,255.0,90.1767692168013,43.608720670746024,224,224,60
data/processed/clips/648be9c7645df1e5.npz,64.77148802880527,78.24818100093856,0.0,255.0,64.77148802880527,78.24818100093856,224,224,60
data/processed/clips/7df396d00949ebf8.npz,108.6869479432398,64.81064559869309,0.0,255.0,108.6869479432398,64.81064559869309,224,224,60
data/processed/clips/b25546934c97d351.npz,105.72989488112954,31.93173604505288,6.0,255.0,105.72989488112954,31.93173604505288,224,224,60
data/processed/clips/3f371ea8067ddea8.npz,80.63629125478316,84.42025666191907,0.0,255.0,80.63629125478316,84.42025666191907,224,224,60
data/processed/clips/60886b38e772a5e6.npz,134.4162385071216,62.964074541572934,0.0,255.0,134.4162385071216,62.964074541572934,224,224,60
data/processed/clips/01ebd01eaa006c79.npz,74.6517617984694,83.4177641559438,0.0,255.0,74.6517617984694,83.4177641559438,224,224,60
data/processed/clips/36e06a94e9e5f9a2.npz,77.879136993339,41.33227420969338,0.0,255.0,77.879136993339,41.33227420969338,224,224,60
data/processed/clips/e06d6b2a360fba55.npz,120.02715508078231,74.0730384702675,0.0,255.0,120.02715508078231,74.0730384702675,224,224,60
data/processed/clips/854fe49981b95f89.npz,79.41850807380244,83.71175695191359,0.0,255.0,79.41850807380244,83.71175695191359,224,224,60
data/processed/clips/8fffb44f7f9c5051.npz,73.1117959227962,30.574790215139885,0.0,255.0,73.1117959227962,30.574790215139885,224,224,60
data/processed/clips/9d64d42bd4af4186.npz,70.64467463417658,41.80748033534725,0.0,255.0,70.64467463417658,41.80748033534725,224,224,60
data/processed/clips/1978a3d353a28c55.npz,125.25926217492206,55.09655680628452,0.0,255.0,125.25926217492206,55.09655680628452,224,224,60
data/processed/clips/56fc031b69a620d7.npz,142.37024185976475,52.024787322191116,1.0,255.0,142.37024185976475,52.024787322191116,224,224,60
data/processed/clips/f9c9a37539c8e1b4.npz,51.49474339214853,56.994414109342166,0.0,255.0,51.49474339214853,56.994414109342166,224,224,60
data/processed/clips/25f859c1f52e58cd.npz,109.0110138977466,52.80425741237149,0.0,255.0,109.0110138977466,52.80425741237149,224,224,60
data/processed/clips/da1a12d381e462ea.npz,118.42924350729875,57.38067844599172,0.0,255.0,118.42924350729875,57.38067844599172,224,224,60
data/processed/clips/9150f50457e8d53d.npz,109.17940482833758,50.8973670861312,0.0,255.0,109.17940482833758,50.8973670861312,224,224,60
data/processed/clips/1cee60ac341848c8.npz,70.14757819143283,83.09325175691504,0.0,255.0,70.14757819143283,83.09325175691504,224,224,60
data/processed/clips/741d9d249d33769b.npz,75.1617010345805,83.76447086642871,0.0,255.0,75.1617010345805,83.76447086642871,224,224,60
data/processed/clips/aa7470d98acb612f.npz,97.21517392113095,46.96174467680421,0.0,255.0,97.21517392113095,46.96174467680421,224,224,60
data/processed/clips/f54bba0f006978ab.npz,67.53159844015731,57.363189761303374,0.0,255.0,67.53159844015731,57.363189761303374,224,224,60
data/processed/clips/68d9c2faf6e42e34.npz,111.43801108985261,36.836983700168865,31.0,255.0,111.43801108985261,36.836983700168865,224,224,60
data/processed/clips/5e8b4f00eea19c4e.npz,122.59208663283022,37.428911945692356,0.0,255.0,122.59208663283022,37.428911945692356,224,224,60
data/processed/clips/bd4b43e2e2ed94dc.npz,69.45550218785431,41.71652583783382,0.0,255.0,69.45550218785431,41.71652583783382,224,224,60
data/processed/clips/7e40b97394864061.npz,115.33008620766014,74.68907696337605,0.0,255.0,115.33008620766014,74.68907696337605,224,224,60
data/processed/clips/964ae8528365ac73.npz,122.66403094440902,55.57064365009651,0.0,255.0,122.66403094440902,55.57064365009651,224,224,60
data/processed/clips/c77ff428feadece7.npz,80.32360291772959,85.61253247805058,0.0,255.0,80.32360291772959,85.61253247805058,224,224,60
data/processed/clips/4ba2e8477fb44dcf.npz,63.17666967828798,69.02968148317399,0.0,255.0,63.17666967828798,69.02968148317399,224,224,60
data/processed/clips/f2bf82c9e3dded68.npz,83.42180978511196,82.0928200295721,0.0,255.0,83.42180978511196,82.0928200295721,224,224,60
data/processed/clips/ca02330b3e346e28.npz,163.3939607027707,54.43619759679911,2.0,254.0,163.3939607027707,54.43619759679911,224,224,60
data/processed/clips/f5d1f82f31d53925.npz,153.51809917977607,58.866415865484726,0.0,255.0,153.51809917977607,58.866415865484726,224,224,60
data/processed/clips/4acadd3ec2e28638.npz,131.00497714710883,51.187826246328406,0.0,255.0,131.00497714710883,51.187826246328406,224,224,60
data/processed/clips/d9eb8ea773a0e884.npz,100.87017409828515,62.756164556571875,0.0,255.0,100.87017409828515,62.756164556571875,224,224,60
data/processed/clips/f23db41f374a46b3.npz,65.45715913318452,78.46420197910788,0.0,255.0,65.45715913318452,78.46420197910788,224,224,60
data/processed/clips/1637a57221d2c212.npz,114.34863015518708,59.86056455030171,0.0,255.0,114.34863015518708,59.86056455030171,224,224,60
data/processed/clips/f96d60a338e32877.npz,81.68378131200397,82.976396433983,0.0,255.0,81.68378131200397,82.976396433983,224,224,60
data/processed/clips/a0d0adc453114151.npz,105.69758129163124,38.238423916538025,0.0,255.0,105.69758129163124,38.238423916538025,224,224,60
data/processed/clips/71d5d048b76ad6fc.npz,60.62496224401219,65.07458308402713,0.0,255.0,60.62496224401219,65.07458308402713,224,224,60
data/processed/clips/6201919fb03f735a.npz,108.09296155311083,65.29368589529183,0.0,255.0,108.09296155311083,65.29368589529183,224,224,60
data/processed/clips/1119af8dc318075b.npz,122.16904817265448,50.46015187480439,0.0,255.0,122.16904817265448,50.46015187480439,224,224,60
data/processed/clips/7ce456e28ef49410.npz,70.52650005314626,83.02621741051713,0.0,255.0,70.52650005314626,83.02621741051713,224,224,60
data/processed/clips/91bfac976cdf4e70.npz,114.7790732178288,41.11600047059597,0.0,255.0,114.7790732178288,41.11600047059597,224,224,60
data/processed/clips/3619301246972330.npz,70.65019154797335,41.801929395459915,0.0,255.0,70.65019154797335,41.801929395459915,224,224,60
data/processed/clips/4bdcf3be15ab0a85.npz,85.52320055626417,81.63389730601175,0.0,253.0,85.52320055626417,81.63389730601175,224,224,60
data/processed/clips/b437d784fd6c2923.npz,83.7681904141865,83.25007612871994,0.0,255.0,83.7681904141865,83.25007612871994,224,224,60
data/processed/clips/1c7c8f47668e1383.npz,52.49248002586451,61.128835537209625,0.0,255.0,52.49248002586451,61.128835537209625,224,224,60
data/processed/clips/60d6b45ebd4ff6d0.npz,106.87239240097081,49.820054731049126,4.0,255.0,106.87239240097081,49.820054731049126,224,224,60
data/processed/clips/85508f2673d823e5.npz,119.05794503348214,56.22644078628484,0.0,255.0,119.05794503348214,56.22644078628484,224,224,60
data/processed/clips/8dcaa8c6b6493690.npz,65.0201632475907,68.79899225184322,0.0,255.0,65.0201632475907,68.79899225184322,224,224,60
data/processed/clips/2b85c677ff0bdd66.npz,79.56400193540958,85.0403917458112,0.0,255.0,79.56400193540958,85.0403917458112,224,224,60
data/processed/clips/7d43fb48b62a870e.npz,68.96247220893565,79.31895777068496,0.0,255.0,68.96247220893565,79.31895777068496,224,224,60
data/processed/clips/d3cdc6ff1c7065d1.npz,81.90996237687783,84.23406501949175,0.0,254.0,81.90996237687783,84.23406501949175,224,224,60
data/processed/clips/b388eb3f92f0b45d.npz,119.83617300435799,35.82232959145676,0.0,255.0,119.83617300435799,35.82232959145676,224,224,60
data/processed/clips/180c95b1c05f36a1.npz,57.72490533322704,68.24170652202422,0.0,255.0,57.72490533322704,68.24170652202422,224,224,60
data/processed/clips/37ccf9867cfc187d.npz,105.77829307504251,40.12907021356516,0.0,250.0,105.77829307504251,40.12907021356516,224,224,60
data/processed/clips/089c27f3cdb62aaa.npz,111.26086829914257,43.36062289536233,0.0,255.0,111.26086829914257,43.36062289536233,224,224,60
data/processed/clips/67ed46e67d168531.npz,113.27058797477325,56.18095270080285,0.0,255.0,113.27058797477325,56.18095270080285,224,224,60
data/processed/clips/6c81f170d4d36ece.npz,94.01100537220097,56.104737113857816,0.0,255.0,94.01100537220097,56.104737113857816,224,224,60
data/processed/clips/2559fded187afb5f.npz,84.31208213754252,30.531055748398302,18.0,255.0,84.31208213754252,30.531055748398302,224,224,60
data/processed/clips/6cce52d56867fa15.npz,147.5856300267503,63.78457320217057,0.0,255.0,147.5856300267503,63.78457320217057,224,224,60
data/processed/clips/06f55c6e957fff4b.npz,126.64843993587019,53.13326987517357,0.0,255.0,126.64843993587019,53.13326987517357,224,224,60
data/processed/clips/52aea7486f354f6f.npz,68.16183323589853,79.13080687368104,0.0,255.0,68.16183323589853,79.13080687368104,224,224,60
data/processed/clips/738d7a14333270d0.npz,110.39253117913832,46.546379169210454,0.0,255.0,110.39253117913832,46.546379169210454,224,224,60
data/processed/clips/f9200d33f74afcdb.npz,80.60263594370039,83.41607415880475,0.0,255.0,80.60263594370039,83.41607415880475,224,224,60
data/processed/clips/02492bd4d569cb1a.npz,126.01287899925595,50.22510722945883,0.0,255.0,126.01287899925595,50.22510722945883,224,224,60
data/processed/clips/4982a5e788bb5333.npz,109.97677364565618,32.69013656920929,3.0,255.0,109.97677364565618,32.69013656920929,224,224,60
data/processed/clips/693d255cae952182.npz,116.80814034598214,52.7235980513045,0.0,255.0,116.80814034598214,52.7235980513045,224,224,60
data/processed/clips/094458e99b21f3c0.npz,127.41808500744048,72.21086493139619,0.0,255.0,127.41808500744048,72.21086493139619,224,224,60
data/processed/clips/98234a80c511aede.npz,121.63626567814626,58.67942441728386,0.0,255.0,121.63626567814626,58.67942441728386,224,224,60
data/processed/clips/8b190173b4118b4e.npz,86.01436211203232,56.641601932728506,0.0,255.0,86.01436211203232,56.641601932728506,224,224,60
data/processed/clips/1fe689cd3c962a5d.npz,84.65144314236112,32.2427122858469,20.0,255.0,84.65144314236112,32.2427122858469,224,224,60
data/processed/clips/b9117ecf8abfd7e7.npz,80.0288136869331,84.31215898972513,0.0,255.0,80.0288136869331,84.31215898972513,224,224,60
data/processed/clips/d84a61fe907f41e1.npz,72.13758558762046,82.30896194293524,0.0,255.0,72.13758558762046,82.30896194293524,224,224,60
data/processed/clips/4709adcade14d2d3.npz,112.45176810958759,26.567675306710917,7.0,255.0,112.45176810958759,26.567675306710917,224,224,60
data/processed/clips/e0f0cf5cc92cdb7b.npz,81.53747143388605,83.66378551322072,0.0,255.0,81.53747143388605,83.66378551322072,224,224,60
